id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
TravelerDuelTarget.60000203.1,擅长冬泳的大叔,Winter Swimming Veteran,遠泳の達人,겨울 수영의 달인 아저씨,擅長冬泳的大叔,TravelerDuelTarget.json
TravelerDuelTarget.60000204.1,千锤百炼手工咕,Veteran Artisan,マスクドギーク,백전노장의 대장장이,千錘百鍊手工咕,TravelerDuelTarget.json
TravelerDuelTarget.60000205.1,懂你心愿的魔女,Heart-Reading Witch,魔女っ娘仮面,마음을 읽는 마녀,懂你心願的魔女,TravelerDuelTarget.json
TravelerDuelTarget.60000206.1,这个女仆不怕热,Heat-Defying Maid,コンコンP,천의 얼굴의 메이드,這位女僕不怕熱,TravelerDuelTarget.json
TravelerDuelTarget.60000207.1,王牌驾驶员,Ace Pilot,キャプテンホタル,베스트 드라이버,王牌駕駛員,TravelerDuelTarget.json
TravelerDuelTarget.60000305.1,塞城测绘小叶,Sailstead Surveying Expert Leafia,協会の測量士ガール,셀스티 측량 요원,塞城測繪小葉,TravelerDuelTarget.json
TravelerDuelTarget.60000306.1,AAA专业救生员,AAA Professional Lifesaver,AAA級ライフガード,프로 구조원,AAA專業救生員,TravelerDuelTarget.json
TravelerDuelTarget.60000307.1,终极黑暗之力驾到！,The Ultimate Dark Power Arrives!,究極の漆黒の力、降臨！,궁극의 칠흑의 힘 강림!,終極黑暗之力駕到！,TravelerDuelTarget.json
TutorialLevel.1.1,基础操作练习,Basic Controls,基本操作,기본 조작 연습,基礎操作練習,TutorialLevel.json
TutorialLevel.2.1,角色移动练习,Movement,移動操作,캐릭터 이동 연습,角色移動練習,TutorialLevel.json
TutorialLevel.3.1,援护角色练习,Support Trekker,支援巡遊者,지원 캐릭터 연습,援護角色練習,TutorialLevel.json
TutorialLevel.4.1,印记机制教学,Marks,印,표식 시스템 튜토리얼,印記機制教學,TutorialLevel.json
TutorialLevel.5.1,元素属性教学,Elements,元素属性,원소 속성 튜토리얼,元素屬性教學,TutorialLevel.json
TutorialLevel.6.1,敌方韧性教学,Enemy Resilience,ブレイク,적 강인함 튜토리얼,敵方韌性教學,TutorialLevel.json
TutorialLevel.7.1,星塔潜能选择,Potential Selection,素質選択,별의 탑 잠재력 선택,星塔潛能選擇,TutorialLevel.json
TutorialLevel.8.1,秘纹与音符,Runic Discs and Notes,ロスレコと音符,레코드와 소리,祕紋與音符,TutorialLevel.json
VampireSurvivor.101.1,港口防卫,Port Defense,骸魔襲来Ⅰ,항구 방어,港口防衛,VampireSurvivor.json
VampireSurvivor.102.1,港口防卫Ⅱ,Port Defense Ⅱ,骸魔襲来Ⅱ,항구 방어 Ⅱ,港口防衛Ⅱ,VampireSurvivor.json
VampireSurvivor.103.1,港口防卫Ⅲ,Port Defense Ⅲ,骸魔襲来Ⅲ,항구 방어 Ⅲ,港口防衛Ⅲ,VampireSurvivor.json
VampireSurvivor.104.1,港口防卫Ⅳ,Port Defense Ⅳ,骸魔襲来Ⅳ,항구 방어 Ⅳ,港口防衛Ⅳ,VampireSurvivor.json
VampireSurvivor.105.1,港口防卫Ⅴ,Port Defense V,骸魔襲来Ⅴ,항구 방어 Ⅴ,港口防衛Ⅴ,VampireSurvivor.json
VampireSurvivor.106.1,港口防卫Ⅵ,Port Defense Ⅵ,骸魔襲来Ⅵ,항구 방어 Ⅵ,港口防衛Ⅵ,VampireSurvivor.json
VampireSurvivor.107.1,港口防卫Ⅶ,Port Defense Ⅶ,骸魔襲来Ⅶ,항구 방어 Ⅶ,港口防衛Ⅶ,VampireSurvivor.json
VampireSurvivor.201.1,魔物浪潮,Monster Surge,骸魔の大群Ⅰ,몬스터 웨이브,魔物浪潮,VampireSurvivor.json
VampireSurvivor.202.1,魔物浪潮Ⅱ,Monster Surge Ⅱ,骸魔の大群Ⅱ,몬스터 웨이브 Ⅱ,魔物浪潮Ⅱ,VampireSurvivor.json
VampireSurvivor.203.1,魔物浪潮Ⅲ,Monster Surge Ⅲ,骸魔の大群Ⅲ,몬스터 웨이브 Ⅲ,魔物浪潮Ⅲ,VampireSurvivor.json
VampireSurvivor.204.1,魔物浪潮Ⅳ,Monster Surge Ⅳ,骸魔の大群Ⅳ,몬스터 웨이브 Ⅳ,魔物浪潮Ⅳ,VampireSurvivor.json
VampireSurvivor.205.1,魔物浪潮Ⅴ,Monster Surge V,骸魔の大群Ⅴ,몬스터 웨이브 Ⅴ,魔物浪潮Ⅴ,VampireSurvivor.json
VampireSurvivor.206.1,魔物浪潮Ⅵ,Monster Surge Ⅵ,骸魔の大群Ⅵ,몬스터 웨이브 Ⅵ,魔物浪潮Ⅵ,VampireSurvivor.json
VampireSurvivor.207.1,魔物浪潮Ⅶ,Monster Surge Ⅶ,骸魔の大群Ⅶ,몬스터 웨이브 Ⅶ,魔物浪潮Ⅶ,VampireSurvivor.json
VampireSurvivor.301.1,怒骸狂猎 第1期,Wrathbone Hunt Phase 1,骸魔攻防戦Ⅰ,분노한 성해 사냥 시즌1,怒骸狂獵 第1期,VampireSurvivor.json
VampireSurvivor.302.1,怒骸狂猎 第2期,Wrathbone Hunt Phase 2,骸魔攻防戦Ⅱ,분노한 성해 사냥 시즌2,怒骸狂獵 第2期,VampireSurvivor.json
VampireSurvivor.303.1,怒骸狂猎 第3期,Wrathbone Hunt Phase 3,骸魔攻防戦Ⅲ,분노한 성해 사냥 시즌3,怒骸狂獵 第3期,VampireSurvivor.json
VampireSurvivor.304.1,怒骸狂猎 第4期,Wrathbone Hunt Phase 4,骸魔攻防戦Ⅳ,분노한 성해 사냥 시즌4,怒骸狂獵 第4期,VampireSurvivor.json
VampireSurvivor.305.1,怒骸狂猎 第5期,Wrathbone Hunt Phase 5,骸魔攻防戦Ⅴ,분노한 성해 사냥 시즌5,怒骸狂獵 第5期,VampireSurvivor.json
VampireSurvivor.306.1,怒骸狂猎 第6期,Wrathbone Hunt Phase 6,骸魔攻防戦Ⅵ,분노한 성해 사냥 시즌6,怒骸狂獵 第6期,VampireSurvivor.json
VampireSurvivor.307.1,怒骸狂猎 第7期,Wrathbone Hunt Phase 7,骸魔攻防戦Ⅶ,분노한 성해 사냥 시즌7,怒骸狂獵 第7期,VampireSurvivor.json
VampireSurvivor.308.1,怒骸狂猎 第8期,Wrathbone Hunt Phase 8,骸魔攻防戦Ⅷ,분노한 성해 사냥 시즌8,怒骸狂獵 第8期,VampireSurvivor.json
VampireSurvivor.309.1,怒骸狂猎 第9期,Wrathbone Hunt Phase 9,骸魔攻防戦Ⅸ,분노한 성해 사냥 시즌9,怒骸狂獵 第9期,VampireSurvivor.json
VampireSurvivor.310.1,怒骸狂猎 第10期,Wrathbone Hunt Phase 10,骸魔攻防戦Ⅹ,분노한 성해 사냥 시즌10,怒骸狂獵 第10期,VampireSurvivor.json
VampireSurvivor.311.1,怒骸狂猎 第11期,Wrathbone Hunt Phase 11,骸魔攻防戦Ⅺ,분노한 성해 사냥 시즌11,怒骸狂獵 第11期,VampireSurvivor.json
VampireSurvivor.312.1,怒骸狂猎 第12期,Wrathbone Hunt Phase 12,骸魔攻防戦Ⅻ,분노한 성해 사냥 시즌12,怒骸狂獵 第12期,VampireSurvivor.json
VampireSurvivor.313.1,怒骸狂猎 第13期,Wrathbone Hunt Phase 13,骸魔攻防戦XIII,분노한 성해 사냥 시즌13,怒骸狂獵 第13期,VampireSurvivor.json
VampireSurvivor.314.1,怒骸狂猎 第14期,Wrathbone Hunt Phase 14,骸魔攻防戦XIV,분노한 성해 사냥 시즌14,怒骸狂獵 第14期,VampireSurvivor.json
VampireSurvivor.315.1,怒骸狂猎 第15期,Wrathbone Hunt Phase 15,骸魔攻防戦XV,분노한 성해 사냥 시즌15,怒骸狂獵 第15期,VampireSurvivor.json
WeekBossAffix.620111.1,藤蔓抽打,Lashing Vines,ツルの鞭,넝쿨 채찍,藤蔓抽打,WeekBossAffix.json
WeekBossAffix.620112.1,尖刺,Sharp Spikes,這いよる茨,가시,尖刺,WeekBossAffix.json
WeekBossAffix.620113.1,瘴气庭园,Miasma Garden,瘴気の胞子,가스 가든,瘴氣庭園,WeekBossAffix.json
WeekBossAffix.620114.1,播种,Sowing,禁断の果実,씨앗,播種,WeekBossAffix.json
WeekBossAffix.620115.1,花苞,Flower Bud,ショックウェーブ,꽃망울,花苞,WeekBossAffix.json
WeekBossAffix.620211.1,冲锋,Charge,突進,돌진,衝鋒,WeekBossAffix.json
WeekBossAffix.620212.1,獠牙闪袭,Tusk Attack,なぎ払い,송곳니 습격,獠牙突襲,WeekBossAffix.json
WeekBossAffix.620213.1,野蛮冲撞,Savage Crash,不意打ち,야만 돌진,野蠻衝撞,WeekBossAffix.json
WeekBossAffix.620214.1,闪电冲撞,Lightning Crash,追い込み,번개 돌진,閃電衝撞,WeekBossAffix.json
WeekBossAffix.620215.1,野性奔突,Wild Rush,猪突爆進,야성의 질주,野性奔突,WeekBossAffix.json
WeekBossAffix.620311.1,切割光束,Laser Sweep,高エネルギービーム,커팅 빔,切割光束,WeekBossAffix.json
WeekBossAffix.620312.1,火箭飞拳,Rocket Punch,ロケットダブルパンチ,로켓 펀치,火箭飛拳,WeekBossAffix.json
WeekBossAffix.620313.1,追踪光束,Tracking Laser,ロックオンビーム,체이싱 빔,追蹤光束,WeekBossAffix.json
WeekBossAffix.620314.1,场地清理,Ground Sweeper,一掃射撃,필드 클리어,場地清理,WeekBossAffix.json
WeekBossAffix.620315.1,毁灭宣告,Declaration of Destruction,ジェノサイドチェイン,파멸 선고,毀滅宣告,WeekBossAffix.json
WeekBossAffix.620411.1,荆棘鞭挞,Lashing Thorns,ブランチハンマー,가시 채찍,荊棘鞭撻,WeekBossAffix.json
WeekBossAffix.620412.1,花落知多少,Falling Blossoms,フラワーボム,떨어지는 꽃잎,花落知多少,WeekBossAffix.json
WeekBossAffix.620413.1,霞霭摇曳,Pollen Mist,開花のとき,일렁이는 노을,霞靄搖曳,WeekBossAffix.json
WeekBossAffix.620414.1,花影流风,Blossom Whirlwind,レイジトルネード,바람의 꽃잎,花影流風,WeekBossAffix.json
WeekBossAffix.620415.1,致命绽放,Fatal Flowering,クルエルディザスター,블루밍 킬,致命綻放,WeekBossAffix.json
WeekBossAffix.620512.1,飞天啄,Peck Dive,スタブビーク,페킹,飛天啄,WeekBossAffix.json
WeekBossAffix.620513.1,光束发射,Light Beam,翡翠の威光,빔 슛,光束發射,WeekBossAffix.json
WeekBossAffix.620514.1,尾部放电,Tail Power,雷撃波,테일 쇼크,尾部放電,WeekBossAffix.json
WeekBossAffix.620515.1,鸟群轰炸,Total Bombardment,ハチドリブリッツ,벌새 폭격,鳥群轟炸,WeekBossAffix.json
WeekBossAffix.620611.1,水炮吐息,Water Bubble Breath,テッポウ水,물방울의 숨결,水砲吐息,WeekBossAffix.json
WeekBossAffix.620612.1,泡泡召唤,Summon Bubbles,バブルクジラ,포포 소환,泡泡召喚,WeekBossAffix.json
WeekBossAffix.620613.1,咕噜冲撞,Gobble Charge,マッシヴインパクト,꼬르륵 충격,咕嚕衝撞,WeekBossAffix.json
WeekBossAffix.620614.1,噗噜炸弹,Plop Bomb,タイダルピラー,포로로 폭탄,噗嚕炸彈,WeekBossAffix.json
WeekBossAffix.620615.1,暗流凶猛,Violent Undercurrent,深海からの強襲,흉폭한 암류,暗流凶猛,WeekBossAffix.json
WeekBossLevel.6201101.1,寄生之庭,Garden of Parasite,未恋ノ禍実,기생의 정원,寄生之庭,WeekBossLevel.json
WeekBossLevel.6202101.1,猛进之灵,Spirit of Brutality,破砕ノ牙,돌진하는 혼령,猛進之靈,WeekBossLevel.json
WeekBossLevel.6203101.1,魔侍巨像,Spellbound Golem,太古ノ巨神兵,태고의 거신병,魔侍巨像,WeekBossLevel.json
WeekBossLevel.6204101.1,流风美人,Lithe Beauty,幻惑ノ花,유풍의 미인,流風美人,WeekBossLevel.json
WeekBossLevel.6205101.1,翠煌之刃,Blade of Jade,翠煌ノ刃,취황의 칼날,翠煌之刃,WeekBossLevel.json
WeekBossLevel.6206101.1,咕噜六角鲸,Gobble Hexhorn Whale,激流ノ角鯨,격류의 뿔고래,咕嚕六角鯨,WeekBossLevel.json
